1473225037 129878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473225174 129893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473269945 129894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473274237 129902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473277114 129958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473287523 129986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473289387 129986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473370612 130147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473400815 130179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473469218 130201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473472139 130201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473533158 130255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473644726 130257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473661762 130295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473665418 130311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473698063 130311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473709061 130311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473731167 130404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473794137 130404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473805597 130549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473962249 130636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474068145 130671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474318632 130973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474393344 130973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474397865 130973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474409357 130973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474480172 130973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474503489 130974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474521913 131030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474562914 131030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474569898 131044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474587592 131047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474926566 131047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474928095 131047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474934700 131047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474936418 131067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474936497 131068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1474997890 131081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475010085 131081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475119929 131081 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475120579 131081 0 4722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475187930 131081 0 4722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475187940 131081 0 4722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475255321 131081 0 4824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475726718 131081 0 4824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475860645 131081 0 4824 0 0 0 0 0 0 0 0 0 89 0 0 0 0 0 0 0
1475884662 131149 0 4824 0 0 0 0 0 0 0 0 0 89 0 0 0 0 0 0 0
1476054406 131149 0 4824 0 0 0 0 0 0 0 0 0 89 0 0 0 0 0 0 0
1476202808 131149 0 4824 0 0 0 0 0 0 0 0 0 775 0 0 0 0 0 0 0
1476208093 131151 0 4824 0 0 0 0 0 0 0 0 0 775 0 0 0 0 0 0 0
1476211269 131151 0 4824 0 0 0 0 0 0 0 0 0 1498 0 0 0 0 0 0 0
1476218531 131153 0 4824 0 0 0 0 0 0 0 0 0 1498 0 0 0 0 0 0 0
1476384302 131153 0 4824 0 0 0 0 0 0 0 0 0 1840 0 0 0 0 0 0 0
1476465348 131153 0 4824 0 0 0 0 0 0 0 0 0 1840 0 0 0 0 0 0 0
1476468502 131162 0 4824 0 0 0 0 0 0 0 0 0 1840 0 0 0 0 0 0 0
1476732908 131162 0 4824 0 0 0 0 0 0 0 0 0 1865 0 0 0 0 0 0 0
1476732921 131162 0 4824 0 0 0 0 0 0 0 0 0 1895 0 0 0 0 0 0 0
1476734653 131162 0 4824 0 0 0 0 0 0 0 0 0 1914 0 0 0 0 0 0 0
1476740784 131286 0 4824 0 0 0 0 0 0 0 0 0 1914 0 0 0 0 0 0 0
1476741090 131288 0 4824 0 0 0 0 0 0 0 0 0 1914 0 0 0 0 0 0 0
1476746191 132042 0 4824 0 0 0 0 0 0 0 0 0 1914 0 0 0 0 0 0 0
1476755703 132042 0 4824 0 0 0 0 0 0 0 0 0 2059 0 0 0 0 0 0 0
1476815557 132042 0 4824 0 0 0 0 0 0 0 0 0 2059 0 0 0 0 0 0 0
1476827628 132042 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1476829280 132057 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1476834612 132072 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1476853552 132074 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477338338 132074 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477338576 132074 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477357633 132113 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477416192 132113 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477416376 132120 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477417384 132120 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477503873 132123 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477509198 133415 0 4824 0 0 0 0 0 0 0 0 0 2266 0 0 0 0 0 0 0
1477676043 133415 0 4824 0 0 0 0 0 0 0 0 0 2333 0 0 0 0 0 0 0
1477685381 133415 0 4824 0 0 0 0 0 0 0 0 0 2334 0 0 0 0 0 0 0
1477756722 133465 0 4824 0 0 0 0 0 0 0 0 0 2334 0 0 0 0 0 0 0
1478019559 133465 0 4824 0 0 0 0 0 0 0 0 0 2334 0 0 0 0 0 0 0
1478019593 133465 0 4824 0 0 0 0 0 0 0 0 0 2334 0 0 0 0 0 0 0
1478019701 133465 0 4824 0 0 0 0 0 0 0 0 0 2334 0 0 0 0 0 0 0
1478025256 133465 0 4824 0 0 0 0 0 0 0 0 0 2496 0 0 0 0 0 0 0
1478284765 133465 0 4824 0 0 0 0 0 0 0 0 0 2591 0 0 0 0 0 0 0
1478716815 133465 0 4824 0 0 0 0 0 0 0 0 0 2871 0 0 0 0 0 0 0
1478731936 133465 0 4824 0 0 0 0 0 0 0 0 0 9472 0 0 0 0 0 0 0
1478898533 133465 0 4824 0 0 0 0 0 0 0 0 0 9478 0 0 0 0 0 0 0
1478907310 133566 0 4824 0 0 0 0 0 0 0 0 0 9480 0 0 0 0 0 0 0
1479146731 133566 0 4824 0 0 0 0 0 0 0 0 0 9480 0 0 0 0 0 0 0
1479319030 133566 0 4824 0 0 0 0 0 0 0 0 0 9480 0 0 0 0 0 0 0
1479320675 133566 0 4824 0 0 0 0 0 0 0 0 0 9480 0 0 0 0 0 0 0
1479320714 133566 0 4824 0 0 0 0 0 0 0 0 0 9510 0 0 0 0 0 0 0
1479324204 133566 0 4824 0 0 0 0 0 0 0 0 0 9510 0 0 0 0 0 0 0
1479338478 133596 0 4824 0 0 0 0 0 0 0 0 0 9510 0 0 0 0 0 0 0
1479363936 133596 0 4824 0 0 0 0 0 0 0 0 0 9568 0 0 0 0 0 0 0
1479430063 133596 0 4824 0 0 0 0 0 0 0 0 0 9575 0 0 0 0 0 0 0
1479430371 133597 0 4824 0 0 0 0 0 0 0 0 0 9575 0 0 0 0 0 0 0
1479662000 134172 0 4824 0 0 0 0 0 0 0 0 0 9575 0 0 0 0 0 0 0
1479697580 134172 0 4824 0 0 0 0 0 0 0 0 0 9577 0 0 0 0 0 0 0
1479697608 134172 0 4824 0 0 0 0 0 0 0 0 0 9583 0 0 0 0 0 0 0
1479840573 134172 0 4824 0 0 0 0 0 0 0 0 0 9589 0 0 0 0 0 0 0
1479853663 134172 0 4824 0 0 0 0 0 0 0 0 0 9596 0 0 0 0 0 0 0
1480377291 134212 0 4824 0 0 0 0 0 0 0 0 0 9596 0 0 0 0 0 0 0
1480623073 134212 0 4824 0 0 0 0 0 0 0 0 0 9596 0 0 0 0 0 0 0
1480704173 134212 0 4824 0 0 0 0 0 0 0 0 0 9596 0 0 0 0 0 0 0
1480707373 134212 0 4824 0 0 0 0 0 0 0 0 0 9687 0 0 0 0 0 0 0
1480787839 134212 0 4824 0 0 0 0 0 0 0 0 0 10439 0 0 0 0 0 0 0
1481150995 134212 0 4824 0 0 0 0 0 0 0 0 0 10442 0 0 0 0 0 0 0
1481151070 134212 0 4824 0 0 0 0 0 0 0 0 0 10465 0 0 0 0 0 0 0
1481176962 134216 0 4824 0 0 0 0 0 0 0 0 0 10465 0 0 0 0 0 0 0
1482179209 134216 0 4824 0 0 0 0 0 0 0 0 0 10522 0 0 0 0 0 0 0
1482197940 134216 0 4824 0 0 0 0 0 0 0 0 0 10854 0 0 0 0 0 0 0
1482346312 134216 0 4824 0 0 0 0 0 0 0 0 0 10869 0 0 0 0 0 0 0
1482486499 134216 0 4824 0 0 0 0 0 0 0 0 0 10892 0 0 0 0 0 0 0
1483989810 134216 0 4824 0 0 0 0 0 0 0 0 0 10892 0 0 0 0 0 0 0
1483989826 134216 0 4824 0 0 0 0 0 0 0 0 0 10901 0 0 0 0 0 0 0
1483990590 134216 0 4824 0 0 0 0 0 0 0 0 0 10951 0 0 0 0 0 0 0
1483991304 134216 0 4824 0 0 0 0 0 0 0 0 0 10959 0 0 0 0 0 0 0
1484011170 134279 0 4824 0 0 0 0 0 0 0 0 0 10959 0 0 0 0 0 0 0
1484051516 134279 0 4824 0 0 0 0 0 0 0 0 0 11050 0 0 0 0 0 0 0
1484085280 134279 0 4824 0 0 0 0 0 0 0 0 0 11150 0 0 0 0 0 0 0
1484719570 134279 0 4824 0 0 0 0 0 0 0 0 0 11151 0 0 0 0 0 0 0
1484790291 134279 0 4824 0 0 0 0 0 0 0 0 0 11151 0 0 0 0 0 0 0
1484853288 134279 0 4824 0 0 0 0 0 0 0 0 0 11151 0 0 0 0 0 0 0
1484948408 134279 0 4824 0 0 0 0 0 0 0 0 0 11262 0 0 0 0 0 0 0
1484953228 134279 0 4824 0 0 0 0 0 0 0 0 0 11681 0 0 0 0 0 0 0
1484953242 134279 0 4824 0 0 0 0 0 0 0 0 0 11765 0 0 0 0 0 0 0
